wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-22T16:25:01.311982,458917.337008,3.460099,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.331961,458917.357017,3.480108,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.351945,458917.377009,3.500100,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.372005,458917.397015,3.520105,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.392074,458917.417015,3.540106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.411949,458917.436982,3.560073,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.431876,458917.456974,3.580065,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.452007,458917.477080,3.600171,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.472029,458917.497011,3.620102,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.492051,458917.517013,3.640104,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.511958,458917.537010,3.660101,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.531913,458917.557016,3.680107,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.551995,458917.577007,3.700098,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.572117,458917.597052,3.720142,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.592110,458917.617001,3.740092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.611966,458917.637004,3.760095,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.631974,458917.657002,3.780092,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.652180,458917.677072,3.800163,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.671978,458917.697012,3.820103,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.692047,458917.717013,3.840104,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.712080,458917.737017,3.860107,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.732118,458917.757015,3.880106,max_range,4000,40.0000,100,1,5,4000
2026-04-22T16:25:01.752294,458917.777034,3.900124,max_range,4000,40.0000,100,1,5,4000
