wall_time_iso,monotonic_s,t_elapsed_s,mode,distance_cm,distance_m,signal_quality,covariance,min_cm,max_cm
2026-04-23T12:19:20.813783,465890.780192,3.960180,noisy,243,2.4300,100,1,5,4000
2026-04-23T12:19:20.833704,465890.800091,3.980079,noisy,198,1.9800,100,1,5,4000
2026-04-23T12:19:20.853756,465890.820169,4.000157,noisy,337,3.3700,100,1,5,4000
2026-04-23T12:19:20.873835,465890.840189,4.020176,noisy,194,1.9400,100,1,5,4000
2026-04-23T12:19:20.893855,465890.860108,4.040096,noisy,171,1.7100,100,1,5,4000
2026-04-23T12:19:20.913687,465890.880100,4.060088,noisy,206,2.0600,100,1,5,4000
2026-04-23T12:19:20.933688,465890.900087,4.080075,noisy,231,2.3100,100,1,5,4000
2026-04-23T12:19:20.953786,465890.920144,4.100131,noisy,291,2.9100,100,1,5,4000
2026-04-23T12:19:20.973759,465890.940109,4.120097,noisy,278,2.7800,100,1,5,4000
2026-04-23T12:19:20.993895,465890.960192,4.140180,noisy,183,1.8300,100,1,5,4000
2026-04-23T12:19:21.013771,465890.980098,4.160086,noisy,197,1.9700,100,1,5,4000
2026-04-23T12:19:21.033656,465891.000161,4.180149,noisy,278,2.7800,100,1,5,4000
2026-04-23T12:19:21.053676,465891.020173,4.200160,noisy,329,3.2900,100,1,5,4000
2026-04-23T12:19:21.073634,465891.040139,4.220126,noisy,309,3.0900,100,1,5,4000
2026-04-23T12:19:21.093649,465891.060139,4.240127,noisy,221,2.2100,100,1,5,4000
2026-04-23T12:19:21.113752,465891.080147,4.260135,noisy,270,2.7000,100,1,5,4000
2026-04-23T12:19:21.133738,465891.100098,4.280086,noisy,266,2.6600,100,1,5,4000
2026-04-23T12:19:21.153860,465891.120159,4.300147,noisy,266,2.6600,100,1,5,4000
2026-04-23T12:19:21.174031,465891.140190,4.320178,noisy,189,1.8900,100,1,5,4000
2026-04-23T12:19:21.193778,465891.160107,4.340095,noisy,177,1.7700,100,1,5,4000
2026-04-23T12:19:21.213674,465891.180084,4.360072,noisy,179,1.7900,100,1,5,4000
2026-04-23T12:19:21.233680,465891.200096,4.380084,noisy,208,2.0800,100,1,5,4000
2026-04-23T12:19:21.253835,465891.220103,4.400091,noisy,239,2.3900,100,1,5,4000
2026-04-23T12:19:21.273679,465891.240092,4.420080,noisy,195,1.9500,100,1,5,4000
2026-04-23T12:19:21.293662,465891.260084,4.440072,noisy,226,2.2600,100,1,5,4000
2026-04-23T12:19:21.313652,465891.280085,4.460073,noisy,257,2.5700,100,1,5,4000
2026-04-23T12:19:21.333771,465891.300107,4.480095,noisy,315,3.1500,100,1,5,4000
2026-04-23T12:19:21.353673,465891.320091,4.500079,noisy,232,2.3200,100,1,5,4000
2026-04-23T12:19:21.373568,465891.340078,4.520066,noisy,236,2.3600,100,1,5,4000
2026-04-23T12:19:21.393555,465891.360074,4.540062,noisy,256,2.5600,100,1,5,4000
2026-04-23T12:19:21.413668,465891.380082,4.560070,noisy,224,2.2400,100,1,5,4000
2026-04-23T12:19:21.433734,465891.400093,4.580081,noisy,239,2.3900,100,1,5,4000
2026-04-23T12:19:21.453776,465891.420156,4.600144,noisy,319,3.1900,100,1,5,4000
2026-04-23T12:19:21.473765,465891.440146,4.620134,noisy,269,2.6900,100,1,5,4000
2026-04-23T12:19:21.493930,465891.460191,4.640179,noisy,275,2.7500,100,1,5,4000
2026-04-23T12:19:21.513687,465891.480140,4.660128,noisy,339,3.3900,100,1,5,4000
2026-04-23T12:19:21.533742,465891.500091,4.680078,noisy,232,2.3200,100,1,5,4000
2026-04-23T12:19:21.554017,465891.520256,4.700244,noisy,126,1.2600,100,1,5,4000
2026-04-23T12:19:21.573893,465891.540177,4.720165,noisy,344,3.4400,100,1,5,4000
2026-04-23T12:19:21.593904,465891.560111,4.740099,noisy,228,2.2800,100,1,5,4000
2026-04-23T12:19:21.613638,465891.580091,4.760079,noisy,175,1.7500,100,1,5,4000
2026-04-23T12:19:21.633580,465891.600085,4.780073,noisy,310,3.1000,100,1,5,4000
2026-04-23T12:19:21.653662,465891.620147,4.800135,noisy,174,1.7400,100,1,5,4000
2026-04-23T12:19:21.673652,465891.640079,4.820066,noisy,217,2.1700,100,1,5,4000
2026-04-23T12:19:21.693674,465891.660077,4.840065,noisy,248,2.4800,100,1,5,4000
2026-04-23T12:19:21.713587,465891.680076,4.860064,noisy,209,2.0900,100,1,5,4000
2026-04-23T12:19:21.733591,465891.700078,4.880066,noisy,192,1.9200,100,1,5,4000
2026-04-23T12:19:21.753576,465891.720082,4.900070,noisy,244,2.4400,100,1,5,4000
2026-04-23T12:19:21.773733,465891.740168,4.920156,noisy,292,2.9200,100,1,5,4000
2026-04-23T12:19:21.793639,465891.760132,4.940120,noisy,327,3.2700,100,1,5,4000
2026-04-23T12:19:21.813690,465891.780178,4.960166,noisy,169,1.6900,100,1,5,4000
2026-04-23T12:19:21.833664,465891.800155,4.980143,noisy,182,1.8200,100,1,5,4000
2026-04-23T12:19:21.853736,465891.820153,5.000141,noisy,314,3.1400,100,1,5,4000
2026-04-23T12:19:21.873610,465891.840078,5.020066,noisy,232,2.3200,100,1,5,4000
2026-04-23T12:19:21.893661,465891.860144,5.040132,noisy,318,3.1800,100,1,5,4000
2026-04-23T12:19:21.913725,465891.880152,5.060140,noisy,319,3.1900,100,1,5,4000
2026-04-23T12:19:21.933717,465891.900092,5.080080,noisy,248,2.4800,100,1,5,4000
2026-04-23T12:19:21.953606,465891.920078,5.100066,noisy,222,2.2200,100,1,5,4000
2026-04-23T12:19:21.973656,465891.940149,5.120137,noisy,194,1.9400,100,1,5,4000
2026-04-23T12:19:21.993631,465891.960117,5.140105,noisy,252,2.5200,100,1,5,4000
2026-04-23T12:19:22.013677,465891.980084,5.160071,noisy,227,2.2700,100,1,5,4000
2026-04-23T12:19:22.033692,465892.000144,5.180132,noisy,203,2.0300,100,1,5,4000
2026-04-23T12:19:22.053728,465892.020195,5.200183,noisy,363,3.6300,100,1,5,4000
2026-04-23T12:19:22.073695,465892.040136,5.220123,noisy,344,3.4400,100,1,5,4000
2026-04-23T12:19:22.093707,465892.060152,5.240140,noisy,298,2.9800,100,1,5,4000
2026-04-23T12:19:22.113660,465892.080085,5.260073,noisy,109,1.0900,100,1,5,4000
2026-04-23T12:19:22.133729,465892.100161,5.280149,noisy,313,3.1300,100,1,5,4000
2026-04-23T12:19:22.153807,465892.120097,5.300085,noisy,195,1.9500,100,1,5,4000
2026-04-23T12:19:22.173850,465892.140106,5.320094,noisy,173,1.7300,100,1,5,4000
2026-04-23T12:19:22.193768,465892.160185,5.340173,noisy,249,2.4900,100,1,5,4000
2026-04-23T12:19:22.213677,465892.180098,5.360085,noisy,249,2.4900,100,1,5,4000
2026-04-23T12:19:22.233926,465892.200185,5.380172,noisy,181,1.8100,100,1,5,4000
2026-04-23T12:19:22.253945,465892.220199,5.400187,noisy,191,1.9100,100,1,5,4000
2026-04-23T12:19:22.273642,465892.240150,5.420138,noisy,215,2.1500,100,1,5,4000
2026-04-23T12:19:22.293621,465892.260133,5.440121,noisy,192,1.9200,100,1,5,4000
2026-04-23T12:19:22.313818,465892.280175,5.460163,noisy,290,2.9000,100,1,5,4000
2026-04-23T12:19:22.333806,465892.300155,5.480142,noisy,240,2.4000,100,1,5,4000
2026-04-23T12:19:22.353825,465892.320231,5.500219,noisy,312,3.1200,100,1,5,4000
2026-04-23T12:19:22.373784,465892.340179,5.520167,noisy,203,2.0300,100,1,5,4000
2026-04-23T12:19:22.393914,465892.360195,5.540183,noisy,280,2.8000,100,1,5,4000
2026-04-23T12:19:22.413944,465892.380182,5.560170,noisy,155,1.5500,100,1,5,4000
2026-04-23T12:19:22.433787,465892.400162,5.580150,noisy,285,2.8500,100,1,5,4000
2026-04-23T12:19:22.454028,465892.420208,5.600195,noisy,176,1.7600,100,1,5,4000
2026-04-23T12:19:22.473865,465892.440186,5.620174,noisy,181,1.8100,100,1,5,4000
2026-04-23T12:19:22.493785,465892.460188,5.640176,noisy,205,2.0500,100,1,5,4000
2026-04-23T12:19:22.513829,465892.480179,5.660167,noisy,199,1.9900,100,1,5,4000
2026-04-23T12:19:22.533747,465892.500149,5.680137,noisy,198,1.9800,100,1,5,4000
2026-04-23T12:19:22.553776,465892.520166,5.700153,noisy,322,3.2200,100,1,5,4000
2026-04-23T12:19:22.573639,465892.540152,5.720140,noisy,207,2.0700,100,1,5,4000
2026-04-23T12:19:22.593595,465892.560091,5.740079,noisy,170,1.7000,100,1,5,4000
2026-04-23T12:19:22.613663,465892.580084,5.760072,noisy,223,2.2300,100,1,5,4000
2026-04-23T12:19:22.633721,465892.600173,5.780161,noisy,217,2.1700,100,1,5,4000
2026-04-23T12:19:22.653654,465892.620159,5.800146,noisy,242,2.4200,100,1,5,4000
2026-04-23T12:19:22.673659,465892.640082,5.820069,noisy,214,2.1400,100,1,5,4000
